timestamp,temperature,light,humidity,pressure,orientation_x,orientation_y,orientation_z,acceleration_x,acceleration_y,acceleration_z,mag_x,mag_y,mag_z,mag_res
338818,23521.0,77760,45,99371,-0.0297,0.7115,-0.0038,-0.996,-0.044,-0.022,47,-49,178,190.50984226543255
338917,23521.0,77760,45,99371,-0.0297,0.7115,-0.0038,-0.996,-0.043,-0.021,47,-47,180,191.8801709400948
339020,23521.0,77760,45,99365,-0.0297,0.7115,-0.0038,-0.998,-0.044,-0.022,50,-45,180,192.15878850575635
339118,23531.0,77760,45,99375,-0.0297,0.7115,-0.0038,-0.999,-0.043,-0.02,52,-44,179,191.52284459040388
339214,23531.0,77760,45,99375,-0.0297,0.7115,-0.0038,-0.998,-0.045,-0.02,54,-41,177,189.5415521726041
339316,23531.0,77760,45,99375,-0.0297,0.7115,-0.0038,-0.999,-0.043,-0.02,55,-39,177,189.40696924875812
339419,23531.0,77760,45,99376,-0.0297,0.7115,-0.0038,-0.998,-0.044,-0.018,58,-39,175,188.44097219023257
339524,23521.0,77760,45,99373,-0.0297,0.7115,-0.0038,-0.996,-0.044,-0.019,58,-37,174,187.1069213043708
339622,23521.0,77760,45,99373,-0.0297,0.7115,-0.0038,-0.997,-0.042,-0.019,61,-38,173,187.3339264522046
339726,23521.0,77760,45,99373,-0.0297,0.7115,-0.0038,-0.995,-0.045,-0.02,61,-38,171,185.48854412065452
339826,23521.0,77760,45,99371,-0.0297,0.7115,-0.0038,-0.997,-0.042,-0.021,62,-39,170,185.1080765390857
339918,23521.0,77760,45,99371,-0.0297,0.7115,-0.0038,-0.995,-0.043,-0.023,63,-41,171,186.7913274218051
340018,23521.0,77760,45,99374,-0.0297,0.7115,-0.0038,-0.998,-0.045,-0.021,63,-43,170,186.32766836946143
340117,23521.0,77760,45,99369,-0.0297,0.7115,-0.0038,-0.998,-0.043,-0.018,64,-45,170,187.13898578329423
340219,23521.0,77760,45,99369,-0.0297,0.7115,-0.0038,-0.997,-0.044,-0.021,63,-46,170,187.0427758562196
340318,23521.0,77760,45,99365,-0.0297,0.7115,-0.0038,-0.998,-0.043,-0.02,62,-48,171,188.11964278086433
340418,23531.0,77760,45,99375,-0.0297,0.7115,-0.0038,-0.995,-0.04,-0.022,62,-51,173,190.71968959706285
340517,23531.0,77760,45,99374,-0.0297,0.7115,-0.0038,-0.999,-0.044,-0.019,62,-53,173,191.26421515798503
340618,23531.0,77760,45,99374,-0.0297,0.7115,-0.0038,-0.996,-0.045,-0.022,61,-54,175,193.03367581849545
340717,23521.0,77760,45,99371,-0.0297,0.7115,-0.0038,-0.998,-0.041,-0.02,62,-56,176,194.82299658921173
340818,23521.0,77760,45,99372,-0.0297,0.7115,-0.0038,-0.995,-0.043,-0.021,62,-57,177,196.01530552484925
340917,23521.0,77760,45,99372,-0.0297,0.7115,-0.0038,-0.997,-0.04,-0.021,61,-57,176,194.79733057719247
341020,23511.0,77760,45,99368,-0.0297,0.7115,-0.0038,-0.995,-0.043,-0.02,45,-56,172,186.40010729610648
341117,23521.0,77760,44,99370,-0.0297,0.7115,-0.0038,-0.998,-0.042,-0.021,60,-38,175,188.86238376129853
341218,23511.0,77760,45,99370,-0.0297,0.7115,-0.0038,-0.997,-0.042,-0.021,62,-44,172,188.05318396666408
341327,23511.0,77760,45,99370,-0.0286,0.7111,-0.0046,-1.047,-0.07,-0.007,61,-45,172,187.9627622695517
341427,23511.0,77760,44,99369,-0.0255,0.7088,-0.0035,-1.041,-0.053,0.001,64,-45,172,188.95766721676048
341520,23521.0,77760,45,99369,-0.0225,0.7052,0.0023,-1.027,0.002,-0.013,65,-47,171,188.87826767524103
341618,23521.0,80640,45,99369,-0.0163,0.7001,0.0097,-1.049,-0.044,-0.025,62,-45,168,184.64289859076624
341719,23521.0,86400,44,99365,-0.0085,0.6939,0.0123,-1.063,-0.028,0.058,66,-47,166,184.7187050625897
341818,23511.0,86400,45,99369,-0.0033,0.6873,0.0126,-1.038,-0.001,0.012,65,-46,165,183.2102617213348
341917,23511.0,89280,45,99369,-0.0011,0.6806,0.0108,-1.05,-0.026,0.058,67,-47,159,178.82673178247148
342018,23521.0,92160,45,99375,-0.0014,0.674,0.0063,-1.031,-0.001,0.07,66,-44,158,176.79366504487655
342117,23521.0,95040,45,99365,-0.0044,0.6676,-0.0007,-1.036,0.053,0.13,66,-42,153,171.84004189943624
342218,23521.0,97920,45,99366,-0.0102,0.6618,-0.0101,-1.015,0.006,0.117,65,-41,148,166.76330531624757
342323,23521.0,103680,45,99366,-0.0179,0.6572,-0.0215,-0.959,-0.007,0.097,67,-37,147,165.731710906513
342417,23511.0,106560,44,99367,-0.0247,0.6546,-0.0332,-0.922,-0.041,0.103,68,-36,144,163.2666530556684
342519,23501.0,112320,45,99367,-0.0297,0.6546,-0.0446,-0.915,-0.052,0.11,66,-33,143,160.91612722160573
342619,23501.0,115200,45,99367,-0.0326,0.6567,-0.0555,-0.914,-0.042,0.136,64,-30,142,158.61904047118682
342717,23501.0,118080,45,99365,-0.0329,0.6608,-0.0657,-0.918,-0.118,0.08,64,-29,143,159.3298465448329
342818,23511.0,118080,45,99368,-0.0308,0.6664,-0.0753,-0.922,-0.083,0.088,62,-29,141,156.73544589530474
342917,23511.0,118080,45,99368,-0.0264,0.6732,-0.0835,-0.931,-0.112,0.16,64,-28,144,160.04999218994044
343018,23511.0,118080,44,99363,-0.0229,0.6812,-0.0884,-0.907,-0.132,0.047,62,-27,145,159.99374987792493
343120,23501.0,118080,44,99364,-0.0205,0.688,-0.0934,-0.928,-0.145,0.094,59,-25,145,158.52760012060992
343231,23511.0,118080,44,99363,-0.0173,0.6907,-0.0978,-0.924,-0.131,0.063,61,-25,147,161.1055554597668
343349,23511.0,118080,44,99363,-0.0157,0.6903,-0.0986,-0.987,-0.125,0.022,59,-23,147,160.0593639872407
343423,23511.0,118080,45,99367,-0.0156,0.6906,-0.0985,-0.977,-0.149,0.042,58,-25,148,160.91301998284663
343522,23511.0,118080,45,99361,-0.0152,0.6911,-0.0981,-0.993,-0.15,0.019,58,-25,147,159.99374987792493
343618,23511.0,118080,45,99361,-0.0149,0.6917,-0.0977,-0.977,-0.148,0.038,59,-25,146,159.44277970482077
343719,23521.0,118080,45,99363,-0.0146,0.6923,-0.0973,-0.985,-0.148,0.032,59,-25,148,161.27616066858735
343820,23511.0,118080,45,99368,-0.0145,0.6925,-0.0971,-0.986,-0.148,0.03,58,-25,147,159.99374987792493
343926,23511.0,118080,45,99368,-0.0143,0.6928,-0.0969,-0.982,-0.15,0.034,58,-25,146,159.07545379473223
344025,23501.0,118080,45,99362,-0.0141,0.693,-0.0967,-0.988,-0.147,0.029,59,-25,146,159.44277970482077
344127,23511.0,118080,45,99369,-0.014,0.6932,-0.0966,-0.984,-0.15,0.029,59,-24,146,159.2890454488318
344230,23511.0,118080,45,99365,-0.0139,0.6934,-0.0965,-0.982,-0.151,0.031,59,-25,146,159.44277970482077
344322,23511.0,118080,45,99365,-0.0138,0.6935,-0.0964,-0.987,-0.148,0.029,59,-25,147,160.3589723090043
344423,23511.0,118080,45,99363,-0.0138,0.6936,-0.0963,-0.984,-0.15,0.032,58,-24,148,160.76069171286866
344550,23511.0,118080,45,99365,-0.0137,0.6938,-0.0962,-0.983,-0.147,0.029,58,-24,146,158.92136420255144
344618,23511.0,118080,45,99365,-0.0137,0.6938,-0.0962,-0.986,-0.15,0.031,58,-23,147,159.6934563468397
344717,23501.0,118080,45,99361,-0.0137,0.6938,-0.0962,-0.983,-0.149,0.032,59,-25,146,159.44277970482077
344819,23511.0,118080,45,99366,-0.0137,0.6938,-0.0962,-0.986,-0.15,0.029,58,-24,147,159.84054554461454
344917,23511.0,118080,44,99368,-0.0137,0.6938,-0.0962,-0.986,-0.149,0.031,58,-24,146,158.92136420255144
345020,23511.0,118080,44,99368,-0.0137,0.6938,-0.0962,-0.983,-0.149,0.033,59,-23,146,159.14144651849813
345117,23501.0,118080,45,99361,-0.0137,0.6938,-0.0962,-0.985,-0.149,0.028,59,-25,147,160.3589723090043
345218,23511.0,118080,45,99363,-0.0137,0.6938,-0.0962,-0.985,-0.147,0.03,59,-25,146,159.44277970482077
345317,23511.0,118080,45,99363,-0.0137,0.6938,-0.0962,-0.985,-0.147,0.03,59,-25,146,159.44277970482077
345417,23521.0,118080,45,99365,-0.0137,0.6938,-0.0962,-0.985,-0.15,0.031,59,-24,146,159.2890454488318
345517,23511.0,118080,45,99361,-0.0137,0.6938,-0.0962,-0.984,-0.149,0.031,59,-25,147,160.3589723090043
345619,23511.0,118080,45,99361,-0.0137,0.6938,-0.0962,-0.985,-0.151,0.031,59,-25,147,160.3589723090043
345718,23501.0,118080,45,99365,-0.0137,0.6938,-0.0962,-0.986,-0.147,0.028,59,-25,147,160.3589723090043
345818,23511.0,118080,44,99366,-0.0137,0.6938,-0.0962,-0.985,-0.147,0.03,58,-23,146,158.7734234687909
345919,23511.0,118080,45,99365,-0.0137,0.6938,-0.0962,-0.984,-0.148,0.032,59,-24,146,159.2890454488318
346018,23511.0,118080,45,99365,-0.0137,0.6938,-0.0962,-0.983,-0.146,0.029,58,-24,147,159.84054554461454
346117,23511.0,118080,45,99366,-0.0137,0.6938,-0.0962,-0.986,-0.15,0.031,59,-24,146,159.2890454488318
346220,23511.0,118080,45,99367,-0.0137,0.6938,-0.0962,-0.984,-0.148,0.03,58,-25,147,159.99374987792493
346317,23511.0,118080,45,99367,-0.0137,0.6938,-0.0962,-0.985,-0.148,0.03,58,-25,147,159.99374987792493
346420,23511.0,118080,44,99367,-0.0137,0.6938,-0.0962,-0.986,-0.15,0.03,59,-25,147,160.3589723090043
346517,23511.0,118080,45,99367,-0.0137,0.6938,-0.0962,-0.983,-0.147,0.031,59,-25,146,159.44277970482077
346618,23511.0,118080,45,99367,-0.0137,0.6938,-0.0962,-0.985,-0.15,0.03,59,-24,147,160.20611723651504
346723,23501.0,118080,44,99363,-0.0137,0.6938,-0.0962,-0.983,-0.148,0.032,58,-24,146,158.92136420255144
346818,23501.0,118080,45,99363,-0.0137,0.6938,-0.0962,-0.984,-0.149,0.03,59,-25,146,159.44277970482077
346922,23511.0,118080,45,99367,-0.0137,0.6938,-0.0962,-0.985,-0.148,0.031,58,-25,146,159.07545379473223
347019,23511.0,118080,45,99367,-0.0137,0.6938,-0.0962,-0.984,-0.146,0.032,59,-23,147,160.0593639872407
347117,23501.0,118080,44,99363,-0.0137,0.6938,-0.0962,-0.985,-0.149,0.031,59,-25,146,159.44277970482077
347218,23501.0,118080,45,99362,-0.0137,0.6938,-0.0962,-0.984,-0.149,0.03,58,-22,146,158.63164879682742
347317,23501.0,118080,45,99362,-0.0137,0.6938,-0.0962,-0.986,-0.148,0.032,59,-25,146,159.44277970482077
347419,23501.0,118080,45,99360,-0.0137,0.6938,-0.0962,-0.985,-0.149,0.031,58,-24,146,158.92136420255144
347518,23501.0,118080,44,99360,-0.0137,0.6938,-0.0962,-0.984,-0.149,0.031,58,-24,147,159.84054554461454
347619,23501.0,118080,44,99360,-0.0137,0.6938,-0.0962,-0.983,-0.149,0.03,58,-24,146,158.92136420255144
347718,23501.0,118080,45,99363,-0.0137,0.6938,-0.0962,-0.983,-0.15,0.029,58,-24,146,158.92136420255144
347814,23511.0,118080,45,99368,-0.0137,0.6938,-0.0962,-0.986,-0.15,0.032,59,-24,145,158.3729774930054
347917,23511.0,118080,45,99368,-0.0137,0.6938,-0.0962,-0.986,-0.149,0.032,58,-24,146,158.92136420255144
348022,23511.0,118080,45,99368,-0.0137,0.6938,-0.0962,-0.985,-0.149,0.031,59,-25,146,159.44277970482077
348128,23501.0,118080,45,99363,-0.0137,0.6938,-0.0962,-0.986,-0.15,0.03,58,-24,146,158.92136420255144
348225,23501.0,118080,45,99362,-0.0137,0.6938,-0.0962,-0.985,-0.149,0.031,58,-24,148,160.76069171286866
348328,23501.0,118080,45,99362,-0.0137,0.6938,-0.0961,-0.943,-0.135,0.06,58,-24,146,158.92136420255144
348430,23501.0,118080,45,99364,-0.0172,0.6896,-0.0932,-0.911,-0.146,0.075,60,-24,146,159.66214329013624
348518,23511.0,118080,45,99369,-0.0206,0.6827,-0.0887,-0.947,-0.157,0.097,59,-27,144,157.94302770302968
348618,23501.0,118080,45,99365,-0.0233,0.6744,-0.0832,-0.923,-0.122,0.11,61,-25,144,158.3729774930054
348718,23501.0,118080,45,99365,-0.0253,0.6671,-0.0768,-0.925,-0.111,0.16,62,-27,143,158.18343781824947
348818,23501.0,118080,45,99365,-0.0276,0.6614,-0.0667,-0.919,-0.09,0.106,62,-28,142,157.4547554061166
348920,23501.0,118080,45,99367,-0.0279,0.6572,-0.055,-0.942,-0.097,0.119,64,-29,144,160.22796260328596
349018,23501.0,118080,45,99367,-0.0258,0.655,-0.0434,-0.988,-0.053,0.125,65,-33,142,159.6182946908029
349118,23501.0,115200,45,99373,-0.0235,0.6544,-0.0324,-0.975,-0.085,0.094,65,-34,144,161.60754932861275
349221,23491.0,115200,45,99367,-0.0213,0.6554,-0.0229,-1.022,-0.042,0.159,68,-37,146,165.2543494132605
349318,23491.0,109440,45,99367,-0.0194,0.6579,-0.0147,-0.956,0.03,0.129,68,-41,146,166.1956678135745
349417,23501.0,106560,45,99370,-0.0182,0.6619,-0.0078,-0.997,-0.003,0.101,69,-41,152,171.88949938841523
349520,23511.0,103680,45,99372,-0.0177,0.6675,-0.0018,-0.981,-0.019,0.065,69,-43,153,173.2599203508994
349618,23501.0,97920,45,99370,-0.0184,0.6745,0.0024,-1.052,-0.034,0.066,68,-43,156,175.524927004685
349718,23501.0,95040,45,99370,-0.0221,0.6815,0.0043,-1.051,-0.075,0.013,67,-44,160,178.9553016817328
349818,23501.0,92160,45,99364,-0.0276,0.6883,0.0027,-1.049,-0.105,-0.1,66,-43,162,180.13605968822566
349918,23501.0,89280,45,99369,-0.0326,0.6944,-0.0038,-1.049,-0.107,0.01,65,-43,165,182.4801359052541
350018,23501.0,89280,45,99369,-0.0359,0.6982,-0.0111,-1.029,-0.079,0.045,66,-43,167,184.6456065006693
350123,23501.0,86400,45,99369,-0.0392,0.7007,-0.0147,-1.041,-0.087,0.014,66,-43,166,183.74166647769363
350224,23511.0,86400,44,99371,-0.0432,0.7016,-0.0157,-1.022,-0.118,0.013,65,-41,168,184.74306482247175
350319,23511.0,86400,44,99371,-0.0431,0.7014,-0.0161,-0.976,-0.082,0.054,65,-40,168,184.52371121349148
350428,23501.0,86400,45,99373,-0.0427,0.7013,-0.0156,-0.963,-0.065,0.004,65,-40,168,184.52371121349148
350524,23511.0,86400,45,99374,-0.0409,0.703,-0.0133,-0.964,-0.064,-0.023,65,-41,169,185.65290194338465
350631,23511.0,86400,45,99372,-0.0375,0.7067,-0.01,-0.945,-0.05,-0.027,64,-42,169,185.52897347853784
350722,23511.0,83520,45,99372,-0.0332,0.7103,-0.0059,-1.054,-0.065,-0.007,62,-44,171,187.13898578329423
350828,23501.0,80640,44,99373,-0.0306,0.7119,-0.0035,-1.024,-0.047,-0.017,62,-44,171,187.13898578329423
350924,23501.0,77760,45,99371,-0.0295,0.7122,-0.0024,-1.034,-0.057,-0.02,61,-44,173,188.64251906714983
351019,23501.0,77760,45,99371,-0.0294,0.7115,-0.0029,-1.008,-0.005,0.024,61,-44,173,188.64251906714983
351124,23501.0,77760,45,99373,-0.029,0.7113,-0.0032,-0.997,-0.043,-0.016,62,-44,171,187.13898578329423
351223,23501.0,77760,45,99371,-0.029,0.7115,-0.0032,-0.997,-0.044,-0.023,54,-41,176,188.60805921274945
351328,23501.0,77760,45,99371,-0.029,0.7116,-0.0031,-1.002,-0.041,-0.021,52,-41,175,187.1095935541521
351425,23491.0,77760,45,99376,-0.029,0.7118,-0.0032,-0.999,-0.044,-0.018,51,-44,174,186.58242146568895
351522,23501.0,77760,45,99373,-0.029,0.7119,-0.0032,-0.995,-0.044,-0.019,50,-46,172,184.9324200890693
351624,23501.0,77760,45,99372,-0.029,0.7119,-0.0031,-0.996,-0.042,-0.018,48,-49,172,185.17289218457435
351722,23501.0,77760,45,99372,-0.029,0.712,-0.0031,-0.995,-0.043,-0.021,47,-51,170,183.60283222216373
351823,23491.0,77760,45,99369,-0.029,0.712,-0.0031,-0.998,-0.043,-0.018,47,-54,169,183.53746211604863
351919,23491.0,77760,45,99372,-0.029,0.7121,-0.0031,-0.996,-0.044,-0.02,46,-56,169,183.88311504866343
352018,23491.0,77760,45,99372,-0.029,0.7121,-0.0031,-0.999,-0.045,-0.018,45,-58,167,182.42258632088297
352125,23501.0,77760,45,99369,-0.0289,0.7122,-0.0031,-0.998,-0.042,-0.018,46,-59,166,182.07965289949345
352219,23501.0,77760,45,99373,-0.0289,0.7122,-0.003,-1.0,-0.043,-0.02,46,-60,166,182.40614024752568
352320,23501.0,77760,45,99374,-0.0289,0.7122,-0.003,-0.998,-0.045,-0.018,46,-61,166,182.73751667350632
352422,23501.0,77760,45,99374,-0.0289,0.7122,-0.003,-0.997,-0.045,-0.021,46,-61,166,182.73751667350632
352526,23501.0,77760,45,99369,-0.0289,0.7122,-0.003,-0.996,-0.044,-0.02,49,-62,166,183.85048272985307
352628,23501.0,77760,45,99373,-0.0289,0.7122,-0.003,-0.998,-0.043,-0.021,50,-62,169,186.82879863661276
352720,23501.0,77760,45,99373,-0.0289,0.7122,-0.003,-0.997,-0.044,-0.021,51,-61,169,186.76991192373572
352818,23491.0,77760,45,99375,-0.0289,0.7122,-0.003,-0.996,-0.045,-0.02,53,-61,171,189.13222887704785
352918,23491.0,77760,45,99371,-0.0289,0.7122,-0.003,-0.997,-0.041,-0.02,55,-59,171,189.06877055717055
353019,23491.0,77760,45,99371,-0.0289,0.7122,-0.003,-0.997,-0.041,-0.021,56,-58,174,191.7706964058899
353118,23491.0,77760,44,99373,-0.0289,0.7122,-0.003,-0.998,-0.045,-0.018,58,-57,174,192.06509313251067
353218,23501.0,77760,45,99371,-0.0289,0.7122,-0.003,-0.997,-0.044,-0.021,60,-55,176,193.9097728326244
353320,23501.0,77760,45,99371,-0.0289,0.7122,-0.003,-0.999,-0.042,-0.02,60,-55,176,193.9097728326244
353419,23501.0,77760,45,99371,-0.0289,0.7122,-0.003,-0.998,-0.045,-0.02,62,-54,177,195.1640335717624
353518,23491.0,77760,45,99373,-0.0289,0.7122,-0.003,-0.996,-0.045,-0.023,63,-53,177,195.2101431790879
353619,23491.0,77760,45,99374,-0.0289,0.7122,-0.003,-0.999,-0.045,-0.019,64,-53,177,195.5351630781533
353718,23491.0,77760,45,99374,-0.0289,0.7122,-0.003,-0.998,-0.042,-0.02,64,-52,176,194.36048981210143
353818,23501.0,77760,45,99372,-0.0289,0.7122,-0.003,-0.997,-0.043,-0.02,65,-53,177,195.86474925315173
353918,23491.0,77760,45,99373,-0.0289,0.7122,-0.003,-0.996,-0.043,-0.023,64,-53,175,193.72661149155527
354018,23491.0,77760,45,99373,-0.0289,0.7122,-0.003,-0.997,-0.043,-0.021,65,-53,175,194.05926929677955
354118,23491.0,77760,44,99376,-0.0289,0.7122,-0.003,-0.998,-0.045,-0.02,65,-53,174,193.15796644197724
354220,23491.0,77760,45,99371,-0.0289,0.7122,-0.003,-0.997,-0.043,-0.02,65,-54,174,193.43474351832455
354318,23491.0,77760,45,99373,-0.0289,0.7122,-0.003,-0.998,-0.046,-0.019,64,-55,173,192.48376554920156
354418,23491.0,77760,45,99373,-0.0289,0.7122,-0.003,-0.998,-0.042,-0.021,64,-55,173,192.48376554920156
354518,23491.0,77760,45,99374,-0.0289,0.7122,-0.003,-0.996,-0.042,-0.022,65,-57,171,191.6115862885123
354618,23491.0,77760,45,99375,-0.0289,0.7122,-0.003,-0.998,-0.045,-0.02,66,-55,172,192.26284092356485
354719,23491.0,77760,45,99375,-0.0289,0.7122,-0.003,-0.997,-0.045,-0.021,64,-54,174,193.1010098368209
354818,23481.0,77760,45,99374,-0.0289,0.7122,-0.003,-0.995,-0.045,-0.021,63,-55,172,191.25375813301028
354918,23491.0,77760,45,99374,-0.0289,0.7122,-0.003,-0.994,-0.039,-0.02,64,-54,172,191.3008102439715
355021,23491.0,77760,45,99376,-0.0289,0.7122,-0.003,-0.998,-0.043,-0.018,64,-53,172,191.02094126037596
355119,23491.0,77760,45,99376,-0.0289,0.7122,-0.003,-0.997,-0.045,-0.021,64,-52,173,191.64811504421328
355218,23491.0,77760,45,99377,-0.0289,0.7122,-0.003,-0.997,-0.045,-0.021,66,-54,173,192.87560758167425
355320,23491.0,77760,45,99375,-0.0289,0.7122,-0.003,-0.996,-0.043,-0.02,55,-39,178,190.3417978269618
355419,23491.0,77760,45,99375,-0.0289,0.7122,-0.003,-0.998,-0.046,-0.021,45,-55,172,186.10212250267324
355523,23491.0,77760,45,99371,-0.0273,0.7117,-0.0039,-1.041,-0.062,-0.01,49,-47,178,190.50984226543255
355630,23481.0,77760,45,99371,-0.0243,0.7091,-0.0023,-1.042,-0.068,0.014,49,-45,177,189.08992569674356
355718,23481.0,80640,45,99371,-0.0216,0.705,0.0036,-1.02,-0.014,-0.039,52,-44,178,190.58856209122308
355820,23481.0,83520,45,99373,-0.015,0.6998,0.0106,-1.045,-0.038,-0.03,54,-45,175,188.5895012984551
355919,23491.0,86400,45,99375,-0.0073,0.6935,0.0129,-1.033,0.01,0.024,53,-45,173,186.4483842783305
356018,23481.0,86400,45,99367,-0.0025,0.687,0.0129,-1.041,0.007,0.068,54,-47,170,184.45866745696716
356118,23481.0,89280,45,99367,-0.0005,0.6803,0.0107,-1.046,-0.003,0.04,55,-44,167,181.24568960391855
356216,23481.0,92160,45,99367,-0.0012,0.6737,0.006,-1.036,-0.001,0.048,55,-46,164,178.98882646690546
356319,23481.0,95040,44,99367,-0.0044,0.6674,-0.0013,-1.035,-0.013,0.09,57,-44,160,175.45654732725137
356421,23481.0,97920,44,99367,-0.0105,0.6617,-0.0111,-1.004,0.013,0.107,54,-41,157,171.01461925812075
356518,23491.0,103680,45,99368,-0.0184,0.6573,-0.0226,-0.95,-0.041,0.129,55,-39,154,168.11305719663775
356622,23481.0,106560,45,99370,-0.025,0.655,-0.0344,-0.952,-0.077,0.092,55,-36,151,164.68758301705688
356723,23481.0,112320,45,99370,-0.0297,0.6552,-0.0457,-0.924,-0.049,0.126,55,-33,149,162.2189877911954
356827,23491.0,115200,45,99371,-0.0322,0.6576,-0.0565,-0.93,-0.127,0.108,55,-32,149,162.0185174601965
356918,23481.0,118080,45,99370,-0.0322,0.662,-0.0666,-0.935,-0.088,0.151,55,-30,149,161.63539216396885
357023,23481.0,118080,45,99367,-0.0298,0.6678,-0.0761,-0.922,-0.147,0.052,50,-28,147,157.77515647274765
357120,23481.0,118080,45,99367,-0.0253,0.6747,-0.0839,-0.915,-0.062,0.169,51,-27,148,158.8521325006372
357219,23491.0,118080,45,99367,-0.0221,0.6828,-0.0887,-0.917,-0.114,0.065,52,-26,149,159.94061397906412
357319,23481.0,118080,45,99369,-0.0196,0.6892,-0.0936,-0.923,-0.143,0.075,47,-26,148,157.44522857171634
357418,23481.0,118080,45,99369,-0.0165,0.6917,-0.098,-0.926,-0.138,0.07,47,-24,152,160.90059042775448
357518,23481.0,118080,44,99372,-0.0156,0.6917,-0.0986,-1.002,-0.163,0.014,47,-24,153,161.8456054392581
357628,23481.0,118080,45,99365,-0.0134,0.6915,-0.1018,-0.971,-0.168,0.038,47,-25,153,161.99691355084516
357727,23481.0,118080,45,99365,-0.0057,0.6907,-0.1104,-0.994,-0.151,0.026,48,-23,151,160.10621474508727
357831,23481.0,118080,45,99364,0.0071,0.6888,-0.1247,-0.978,-0.157,0.026,47,-23,151,159.80926130859876
357919,23481.0,115200,45,99366,0.025,0.6859,-0.1443,-0.982,-0.15,0.041,47,-21,153,161.42800252744254
358019,23481.0,115200,45,99365,0.047,0.6812,-0.1682,-0.988,-0.133,0.041,45,-19,152,159.65587994182988
358119,23481.0,115200,45,99365,0.0692,0.6758,-0.192,-0.979,-0.128,0.056,47,-16,151,158.9528231897754
358220,23481.0,115200,45,99367,0.0913,0.6698,-0.2155,-0.983,-0.124,0.054,45,-14,151,158.18343781824947
358322,23491.0,115200,45,99366,0.1135,0.6631,-0.2387,-0.982,-0.121,0.061,44,-12,152,158.694675399019
358480,23491.0,112320,45,99366,0.1354,0.6555,-0.2617,-0.983,-0.127,0.078,44,-9,149,155.62133529821674
358521,23481.0,112320,45,99367,0.1572,0.6474,-0.2843,-0.984,-0.106,0.073,45,-6,149,155.76263993653933
358619,23491.0,112320,45,99369,0.177,0.6391,-0.3049,-0.986,-0.097,0.087,43,-5,147,153.24163924991146
358723,23491.0,109440,45,99373,0.1937,0.633,-0.3185,-0.981,-0.094,0.085,43,-3,147,153.18942522250026
358829,23491.0,106560,45,99373,0.2095,0.6301,-0.3233,-0.984,-0.08,0.089,43,0,146,152.2005256232711
358926,23481.0,106560,45,99370,0.2182,0.6288,-0.3249,-0.981,-0.085,0.089,44,1,146,152.4893438899912
359031,23481.0,106560,45,99366,0.2204,0.6293,-0.3247,-0.981,-0.121,0.092,42,0,144,150.0
359123,23481.0,106560,45,99366,0.2249,0.6278,-0.3293,-0.983,-0.122,0.094,44,0,145,151.52887513606112
359228,23481.0,106560,45,99364,0.2342,0.624,-0.3389,-0.981,-0.124,0.096,43,1,144,150.28639326299637
359324,23481.0,106560,45,99365,0.2481,0.617,-0.3534,-0.981,-0.1,0.091,43,2,143,149.33854157584372
359428,23481.0,106560,45,99365,0.2667,0.6071,-0.3728,-0.984,-0.095,0.098,42,3,142,148.11144452742334
359525,23471.0,103680,45,99367,0.2874,0.5959,-0.3934,-0.983,-0.059,0.099,43,6,142,148.48905683584903
359628,23471.0,103680,45,99366,0.3076,0.5838,-0.4137,-0.983,-0.094,0.105,41,7,138,144.13188405068465
359726,23481.0,100800,45,99369,0.3274,0.5708,-0.4337,-0.982,-0.061,0.104,41,9,139,145.19986225888783
359831,23481.0,100800,45,99369,0.3473,0.5576,-0.4527,-0.98,-0.033,0.106,40,10,135,141.15594213493105
359925,23481.0,100800,45,99367,0.3662,0.5436,-0.4718,-0.982,-0.079,0.111,41,11,133,139.61017154921055
360028,23491.0,100800,45,99371,0.3855,0.529,-0.4898,-0.981,-0.05,0.109,39,12,130,136.25344032353826
360123,23491.0,100800,45,99371,0.4037,0.5137,-0.5078,-0.982,-0.02,0.109,40,12,127,133.6899397860587
360228,23481.0,103680,45,99368,0.422,0.498,-0.5247,-0.983,-0.049,0.106,40,13,125,131.88631468048533
360346,23481.0,103680,45,99362,0.4405,0.4819,-0.5406,-0.983,-0.01,0.103,39,15,123,129.9038105676658
360428,23481.0,103680,45,99362,0.4587,0.4654,-0.5556,-0.982,0.009,0.104,38,15,122,128.65846260545786
360524,23481.0,106560,45,99363,0.4755,0.4481,-0.5709,-0.982,-0.037,0.108,39,14,119,126.00793625799923
360617,23481.0,106560,44,99369,0.4915,0.4304,-0.5858,-0.984,-0.001,0.101,37,16,117,123.74974747448982
360721,23481.0,106560,45,99370,0.5084,0.4124,-0.5987,-0.984,0.023,0.099,39,16,115,122.4826518328208
360823,23481.0,106560,45,99370,0.5249,0.394,-0.6109,-0.981,-0.006,0.094,36,16,112,118.72657663724664
360927,23481.0,106560,45,99369,0.5391,0.3749,-0.624,-0.983,0.035,0.087,37,15,112,118.90332207301864
361025,23491.0,106560,45,99374,0.5532,0.3556,-0.6358,-0.986,0.054,0.086,37,15,107,114.20595431062252
361126,23491.0,103680,45,99374,0.5667,0.3359,-0.6469,-0.983,0.009,0.081,37,14,105,112.20516922138658
361234,23481.0,100800,45,99369,0.5791,0.3157,-0.6578,-0.986,0.046,0.074,35,13,102,108.61859877571612
361334,23481.0,106560,45,99368,0.5914,0.2953,-0.6675,-0.99,0.063,0.071,36,13,101,108.00925886237717
